order_id,customer_id,order_date,channel,store_id,promo_id,status
O010034,C01443,2022-10-11,Online,,,Delivered
O010035,C04308,2024-08-08,Click & Collect,S004,,Delivered
O010036,C01872,2024-12-08,Online,,,Delivered
O010037,C02732,2023-12-11,In-Store,S012,,Delivered
O010038,C04460,2024-03-12,In-Store,S006,PR005,Delivered
O010039,C03326,2024-05-16,Online,,,Delivered
O010040,C03918,2023-12-29,Online,,,Delivered
O010041,C01431,2023-10-29,In-Store,S011,,Delivered
O010042,C04316,2024-12-22,In-Store,S001,,Delivered
O010043,C00984,2024-04-06,Online,,,Delivered
O010044,C00090,2024-10-18,Online,,,Delivered
O010045,C00891,2022-06-05,Online,,,Returned
O010046,C00524,2024-04-30,Online,,,Delivered
O010047,C02205,2023-04-15,In-Store,S010,,Delivered
O010048,C04124,2024-12-08,Online,,,Delivered
O010049,C01585,2024-08-10,Click & Collect,S005,,Delivered
O010050,C03735,2023-02-04,In-Store,S011,,Delivered
O010051,C04450,2023-08-08,Online,,,Delivered
O010052,C03497,2022-07-31,In-Store,S003,,Delivered
O010053,C03767,2023-11-14,Click & Collect,S007,,Delivered
O010054,C00560,2023-12-05,Online,,,Delivered
O010055,C04477,2023-09-24,Click & Collect,S003,,Cancelled
O010056,C04403,2022-06-15,In-Store,S002,,Delivered
O010057,C02599,2024-07-08,Online,,,Delivered
O010058,C04634,2024-08-31,In-Store,S006,,Delivered
O010059,C02516,2023-08-01,In-Store,S006,,Delivered
O010060,C02059,2022-11-16,Online,,,Delivered
O010061,C04220,2022-08-03,In-Store,S011,,Delivered
O010062,C01165,2024-05-29,Click & Collect,S005,,Delivered
O010063,C02591,2024-03-19,Click & Collect,S006,,Delivered
O010064,C03285,2023-10-07,In-Store,S004,,Delivered
O010065,C02565,2022-04-22,Online,,,Delivered
O010066,C01539,2024-07-19,In-Store,S010,,Delivered
O010067,C00446,2023-02-16,In-Store,S008,,Delivered
O010068,C03251,2022-12-23,In-Store,S003,,Delivered
O010069,C04016,2024-10-29,In-Store,S007,,Delivered
O010070,C02705,2024-12-11,In-Store,S010,,Delivered
O010071,C04641,2024-10-13,Online,,,Delivered
O010072,C03057,2024-03-14,In-Store,S005,PR005,Delivered
O010073,C04753,2023-05-07,Click & Collect,S008,,Delivered
O010074,C01852,2024-10-20,Online,,,Delivered
O010075,C03804,2023-10-07,In-Store,S002,,Delivered
O010076,C01851,2023-07-25,In-Store,S001,,Delivered
O010077,C01701,2024-11-22,Online,,,Delivered
O010078,C03798,2024-03-25,Online,,,Delivered
O010079,C01215,2023-10-29,In-Store,S006,,Delivered
O010080,C01907,2024-08-03,In-Store,S004,,Delivered
O010081,C01188,2024-10-10,Click & Collect,S003,,Delivered
O010082,C00343,2024-09-04,In-Store,S010,,Delivered
O010083,C04452,2024-05-31,Click & Collect,S007,,Delivered
O010084,C00079,2024-04-16,In-Store,S010,,Delivered
O010085,C04989,2024-09-25,Online,,,Delivered
O010086,C00492,2024-04-17,Online,,,Delivered
O010087,C00241,2024-11-24,In-Store,S010,,Delivered
O010088,C00935,2024-10-29,Online,,,Delivered
O010089,C00157,2024-01-16,In-Store,S011,,Delivered
O010090,C02371,2024-07-16,In-Store,S008,,Delivered
O010091,C01389,2024-07-02,In-Store,S007,PR006,Delivered
O010092,C04015,2024-11-13,Click & Collect,S012,,Delivered
O010093,C04910,2023-10-28,In-Store,S006,,Delivered
O010094,C01809,2024-11-26,Click & Collect,S011,,Delivered
O010095,C00183,2024-11-21,Click & Collect,S006,,Cancelled
O010096,C02997,2024-02-22,Online,,,Delivered
O010097,C01623,2023-09-16,Online,,,Delivered
O010098,C03931,2024-07-19,In-Store,S012,,Delivered
O010099,C03223,2023-05-29,Click & Collect,S001,,Delivered
O010100,C01534,2022-06-02,In-Store,S005,,Delivered
O010101,C04772,2024-08-08,Click & Collect,S004,,Delivered
O010102,C00731,2024-03-08,Online,,,Delivered
O010103,C02559,2023-10-02,Online,,,Delivered
O010104,C00463,2024-12-21,In-Store,S005,,Delivered
O010105,C01952,2023-11-27,Click & Collect,S012,PR004,Delivered
O010106,C00904,2024-07-15,Click & Collect,S010,,Delivered
O010107,C00160,2024-06-05,Online,,,Returned
O010108,C00543,2024-11-23,Online,,,Delivered
O010109,C03489,2023-12-17,In-Store,S012,,Delivered
O010110,C00247,2023-08-26,Click & Collect,S011,,Delivered
O010111,C01865,2023-12-20,Click & Collect,S010,,Delivered
O010112,C04126,2024-04-16,Online,,,Delivered
O010113,C00837,2024-02-25,Click & Collect,S007,,Delivered
O010114,C01408,2023-05-30,In-Store,S003,,Delivered
O010115,C03787,2022-12-02,In-Store,S005,,Delivered
O010116,C04853,2024-06-10,Online,,,Returned
O010117,C02328,2024-11-06,In-Store,S002,,Delivered
O010118,C04912,2024-05-20,Online,,,Delivered
O010119,C00358,2024-04-09,In-Store,S011,,Delivered
O010120,C01167,2022-12-26,Online,,,Delivered
O010121,C04698,2024-11-05,In-Store,S003,,Delivered
O010122,C02104,2023-09-24,In-Store,S001,,Delivered
O010123,C02688,2024-11-10,Online,,,Delivered
O010124,C01349,2023-10-28,Click & Collect,S001,,Delivered
O010125,C01561,2023-03-03,In-Store,S007,,Delivered
O010126,C01287,2024-08-06,In-Store,S011,,Returned
O010127,C02192,2024-12-17,Online,,,Delivered
O010128,C00155,2023-11-17,In-Store,S011,,Returned
O010129,C00799,2024-10-04,Online,,,Delivered
O010130,C04627,2024-12-07,In-Store,S010,,Delivered
O010131,C02839,2024-05-11,Online,,,Delivered
O010132,C01888,2024-04-16,In-Store,S007,,Delivered
O010133,C01266,2024-04-13,Click & Collect,S011,,Delivered
O010134,C02161,2024-12-30,In-Store,S012,,Processing
O010135,C02400,2022-08-17,In-Store,S009,,Delivered
O010136,C00032,2024-06-12,Click & Collect,S012,,Delivered
O010137,C01958,2023-08-06,Online,,,Delivered
O010138,C04392,2023-02-08,In-Store,S002,,Delivered
O010139,C03436,2022-08-12,Online,,,Delivered
O010140,C03045,2023-02-11,Online,,,Delivered
O010141,C02969,2023-05-29,Click & Collect,S007,,Returned
O010142,C01144,2024-10-15,Click & Collect,S012,,Returned
O010143,C02686,2024-04-01,In-Store,S012,,Delivered
O010144,C02519,2024-12-10,In-Store,S009,,Delivered
O010145,C00590,2022-11-08,Online,,,Delivered
O010146,C02577,2023-11-18,Online,,,Delivered
O010147,C00671,2024-12-23,Online,,,Delivered
O010148,C03977,2024-02-04,Online,,,Delivered
O010149,C00670,2024-12-14,Click & Collect,S008,,Cancelled
O010150,C03355,2024-10-26,In-Store,S009,,Returned
O010151,C00691,2023-11-24,In-Store,S006,PR004,Delivered
O010152,C00844,2024-12-06,In-Store,S003,,Delivered
O010153,C02811,2024-11-09,In-Store,S010,,Delivered
O010154,C01624,2024-12-28,Online,,,Shipped
O010155,C03208,2023-10-12,Online,,,Delivered
O010156,C03083,2024-12-09,Click & Collect,S010,,Delivered
O010157,C02769,2022-12-28,In-Store,S003,,Delivered
O010158,C02985,2022-11-27,In-Store,S005,PR001,Delivered
O010159,C00569,2022-07-19,In-Store,S009,,Delivered
O010160,C02404,2024-02-13,In-Store,S011,,Delivered
O010161,C03570,2024-09-08,Click & Collect,S010,,Cancelled
O010162,C00845,2023-02-01,Online,,,Delivered
O010163,C01755,2023-08-22,In-Store,S008,,Delivered
O010164,C01258,2024-06-23,In-Store,S009,,Delivered
O010165,C04419,2023-05-19,Online,,,Delivered
O010166,C01330,2024-11-29,In-Store,S009,PR007,Delivered
O010167,C02391,2023-10-19,In-Store,S002,,Delivered
O010168,C01309,2024-05-25,Online,,,Delivered
O010169,C04205,2024-04-02,In-Store,S004,,Returned
O010170,C03733,2023-07-28,In-Store,S012,,Delivered
O010171,C04335,2024-04-08,Click & Collect,S005,,Delivered
O010172,C02282,2022-04-25,Online,,,Delivered
O010173,C01339,2024-01-05,In-Store,S001,,Delivered
O010174,C04501,2023-12-02,In-Store,S006,,Delivered
O010175,C04850,2024-12-10,Click & Collect,S002,,Delivered
O010176,C04524,2024-11-08,Online,,,Delivered
O010177,C02885,2024-05-07,In-Store,S008,,Delivered
O010178,C02042,2024-11-19,In-Store,S007,,Delivered
O010179,C03408,2023-09-14,Online,,,Delivered
O010180,C01287,2024-09-11,In-Store,S003,,Delivered
O010181,C00207,2024-09-19,In-Store,S005,,Delivered
O010182,C02136,2024-02-09,In-Store,S012,,Delivered
O010183,C02838,2022-03-23,In-Store,S007,,Delivered
O010184,C00137,2024-12-13,Online,,,Returned
O010185,C00817,2023-08-14,In-Store,S012,,Delivered
O010186,C01077,2024-10-27,In-Store,S003,,Returned
O010187,C00767,2023-11-30,In-Store,S002,,Delivered
O010188,C04020,2024-02-08,Click & Collect,S010,,Delivered
O010189,C00402,2024-02-16,In-Store,S002,,Delivered
O010190,C03533,2024-08-29,Click & Collect,S010,,Delivered
O010191,C02177,2023-12-16,Click & Collect,S009,,Delivered
O010192,C00507,2022-09-26,In-Store,S012,,Delivered
O010193,C02550,2024-07-06,In-Store,S001,,Delivered
O010194,C00960,2024-12-30,In-Store,S008,,Shipped
O010195,C02201,2022-10-07,Online,,,Delivered
O010196,C04076,2024-12-24,Click & Collect,S007,,Returned
O010197,C02980,2022-02-24,Click & Collect,S010,,Delivered
O010198,C00896,2024-07-07,In-Store,S005,,Delivered
O010199,C00148,2023-11-23,In-Store,S009,,Returned
O010200,C01393,2024-07-23,In-Store,S002,,Delivered
O010201,C03412,2023-02-23,In-Store,S009,,Delivered
O010202,C02726,2023-08-26,In-Store,S001,,Delivered
O010203,C02436,2024-07-16,In-Store,S001,,Delivered
O010204,C04510,2024-04-09,Click & Collect,S001,,Delivered
O010205,C02475,2024-02-07,Click & Collect,S006,,Delivered
O010206,C02460,2024-06-15,In-Store,S009,,Delivered
O010207,C00869,2024-09-05,Click & Collect,S005,,Delivered
O010208,C02653,2023-02-08,Click & Collect,S010,,Delivered
O010209,C01491,2024-12-21,In-Store,S009,,Delivered
O010210,C03857,2024-06-30,In-Store,S002,PR006,Delivered
O010211,C00205,2023-07-01,In-Store,S004,PR003,Delivered
O010212,C04959,2024-08-09,Online,,,Delivered
O010213,C04462,2024-01-01,In-Store,S005,,Delivered
O010214,C04930,2024-03-08,In-Store,S011,,Delivered
O010215,C04326,2024-10-04,Click & Collect,S009,,Delivered
O010216,C04342,2024-09-08,Online,,,Delivered
O010217,C02427,2024-12-17,Click & Collect,S002,,Delivered
O010218,C02345,2024-09-17,Click & Collect,S009,,Delivered
O010219,C02245,2024-12-15,Click & Collect,S008,,Delivered
O010220,C03183,2024-11-02,In-Store,S009,,Returned
O010221,C01027,2023-05-15,Online,,,Delivered
O010222,C00355,2024-10-27,Online,,,Delivered
O010223,C02586,2024-04-10,In-Store,S004,,Delivered
O010224,C04293,2024-04-25,In-Store,S011,,Delivered
O010225,C01086,2024-12-24,Online,,,Returned
O010226,C00551,2022-08-19,In-Store,S012,,Delivered
O010227,C02258,2022-06-25,In-Store,S005,,Delivered
O010228,C04611,2024-11-15,Click & Collect,S002,,Delivered
O010229,C02945,2023-06-13,Online,,,Returned
O010230,C02336,2024-08-31,Click & Collect,S001,,Delivered
O010231,C00050,2024-05-24,In-Store,S008,,Cancelled
O010232,C03761,2023-11-16,Online,,,Delivered
O010233,C00188,2023-03-05,In-Store,S012,,Delivered
O010234,C03684,2024-11-14,Online,,,Delivered
O010235,C04835,2023-09-25,In-Store,S012,,Delivered
O010236,C01172,2024-12-29,Online,,,Processing
O010237,C02208,2024-10-31,In-Store,S003,,Delivered
O010238,C01031,2024-09-17,In-Store,S002,,Delivered
O010239,C02522,2024-11-03,Click & Collect,S010,,Delivered
O010240,C01692,2023-10-25,In-Store,S011,,Delivered
O010241,C03687,2024-09-10,Online,,,Delivered
O010242,C02804,2024-10-18,Click & Collect,S012,,Delivered
O010243,C02561,2024-05-11,Online,,,Delivered
O010244,C01065,2024-11-15,In-Store,S001,,Delivered
O010245,C00188,2022-05-26,In-Store,S003,,Delivered
O010246,C00297,2024-08-01,Online,,,Returned
O010247,C03136,2024-01-11,In-Store,S007,,Returned
O010248,C02654,2022-01-27,In-Store,S002,,Delivered
O010249,C00590,2024-12-14,Online,,,Cancelled
O010250,C01369,2024-01-05,Click & Collect,S007,,Delivered
O010251,C02027,2024-12-09,Online,,,Delivered
O010252,C04810,2023-08-31,In-Store,S008,,Delivered
O010253,C02086,2022-05-30,Online,,,Delivered
O010254,C04443,2024-04-30,Click & Collect,S011,,Cancelled
O010255,C04893,2024-09-19,Click & Collect,S007,,Cancelled
O010256,C03300,2023-12-24,Online,,,Delivered
O010257,C04992,2024-02-25,Online,,,Delivered
O010258,C04494,2022-11-29,Click & Collect,S003,,Delivered
O010259,C03763,2022-06-23,Online,,,Delivered
O010260,C01034,2022-12-04,Online,,,Delivered
O010261,C04269,2024-09-17,Online,,,Delivered
O010262,C01754,2024-07-26,Online,,,Delivered
O010263,C00056,2023-03-02,Online,,,Delivered
O010264,C04517,2022-12-21,In-Store,S010,,Returned
O010265,C02900,2022-10-18,Online,,,Delivered
O010266,C03265,2024-02-15,In-Store,S007,,Delivered
O010267,C03035,2024-03-23,In-Store,S006,,Delivered
O010268,C01998,2024-10-04,Online,,,Delivered
O010269,C03998,2024-11-25,In-Store,S007,,Delivered
O010270,C00469,2024-10-12,In-Store,S004,,Delivered
O010271,C04404,2024-11-26,In-Store,S012,,Delivered
O010272,C02932,2024-01-08,Online,,,Delivered
O010273,C04124,2024-10-12,Online,,,Delivered
O010274,C04036,2023-03-20,In-Store,S003,PR002,Delivered
O010275,C04221,2024-11-12,In-Store,S006,,Delivered
O010276,C01025,2022-01-29,In-Store,S008,,Delivered
O010277,C03840,2024-05-24,Click & Collect,S007,,Delivered
O010278,C00487,2024-01-15,Online,,,Cancelled
O010279,C01888,2024-10-22,Click & Collect,S003,,Delivered
O010280,C01632,2024-11-22,Online,,,Returned
O010281,C04775,2024-06-13,In-Store,S010,,Delivered
O010282,C04802,2023-12-04,Online,,,Delivered
O010283,C04558,2024-07-17,Click & Collect,S001,,Delivered
O010284,C00720,2024-07-18,In-Store,S010,,Delivered
O010285,C04114,2024-10-29,Online,,,Delivered
O010286,C04522,2024-11-07,In-Store,S009,,Delivered
O010287,C01611,2024-10-11,In-Store,S011,,Delivered
O010288,C02635,2023-02-07,In-Store,S004,,Delivered
O010289,C04828,2024-01-10,In-Store,S008,,Delivered
O010290,C00151,2023-10-26,Click & Collect,S003,,Delivered
O010291,C00361,2024-10-02,Click & Collect,S011,,Delivered
O010292,C01395,2023-08-19,In-Store,S004,,Delivered
O010293,C00164,2023-07-19,In-Store,S012,,Delivered
O010294,C02575,2022-07-25,Online,,,Delivered
O010295,C04100,2024-11-25,In-Store,S006,,Delivered
O010296,C00409,2022-02-10,Online,,,Delivered
O010297,C00649,2024-10-23,Online,,,Delivered
O010298,C04746,2024-06-14,In-Store,S006,,Delivered
O010299,C01949,2023-01-20,Click & Collect,S004,,Delivered
O010300,C01157,2024-07-31,In-Store,S006,,Delivered
O010301,C03266,2023-08-21,Online,,,Delivered
O010302,C00121,2024-10-16,In-Store,S007,,Delivered
O010303,C02181,2023-10-27,In-Store,S007,,Delivered
O010304,C03854,2024-10-24,Click & Collect,S004,,Delivered
O010305,C04863,2022-07-27,Online,,,Delivered
O010306,C02707,2024-09-16,Online,,,Delivered
O010307,C02711,2022-10-29,Click & Collect,S004,,Delivered
O010308,C01160,2023-06-06,Online,,,Delivered
O010309,C04975,2023-10-01,Online,,,Delivered
O010310,C01735,2024-01-05,In-Store,S012,,Delivered
O010311,C01754,2023-04-01,In-Store,S007,,Delivered
O010312,C03113,2022-10-21,Online,,,Delivered
O010313,C01772,2023-09-17,Online,,,Delivered
O010314,C00262,2024-12-02,In-Store,S009,PR007,Delivered
O010315,C03481,2024-12-25,Online,,,Delivered
O010316,C01196,2024-11-01,Click & Collect,S003,,Delivered
O010317,C01604,2023-08-02,In-Store,S002,,Delivered
O010318,C00865,2024-11-11,In-Store,S001,,Returned
O010319,C04303,2023-04-02,Online,,,Cancelled
O010320,C04627,2023-11-03,Online,,,Delivered
O010321,C02367,2023-10-12,Online,,,Delivered
O010322,C01792,2024-04-06,Online,,,Delivered
O010323,C04960,2022-12-03,Online,,,Delivered
O010324,C03671,2024-04-17,Online,,,Delivered
O010325,C02466,2023-04-01,Online,,,Delivered
O010326,C00205,2023-02-05,In-Store,S005,,Delivered
O010327,C02312,2024-10-06,In-Store,S010,,Returned
O010328,C01383,2024-03-20,Click & Collect,S009,,Delivered
O010329,C04333,2024-12-07,Online,,,Delivered
O010330,C04814,2024-11-17,Online,,,Delivered
O010331,C00634,2024-08-24,In-Store,S005,,Delivered
O010332,C04807,2024-12-28,Online,,,Processing
O010333,C00800,2024-11-19,In-Store,S008,,Delivered
O010334,C02962,2024-01-13,Online,,,Delivered
O010335,C02548,2023-04-11,Online,,,Delivered
O010336,C00689,2024-06-12,Online,,,Delivered
O010337,C04325,2023-05-21,Click & Collect,S002,,Delivered
O010338,C01549,2024-09-28,Online,,,Delivered
O010339,C03277,2022-12-05,In-Store,S012,,Delivered
O010340,C02121,2024-05-11,In-Store,S001,,Delivered
O010341,C04356,2023-07-23,In-Store,S012,,Delivered
O010342,C04342,2023-05-04,In-Store,S001,,Delivered
O010343,C01124,2022-04-22,In-Store,S001,,Delivered
O010344,C04123,2024-12-28,Click & Collect,S003,,Shipped
O010345,C03780,2024-05-10,Click & Collect,S005,,Delivered
O010346,C00009,2024-09-08,In-Store,S010,,Delivered
O010347,C03384,2024-12-11,In-Store,S008,,Delivered
O010348,C02877,2023-11-14,In-Store,S006,,Delivered
O010349,C02905,2024-03-09,Online,,,Delivered
O010350,C03104,2024-06-23,In-Store,S001,,Delivered
O010351,C04822,2024-08-28,In-Store,S011,,Cancelled
O010352,C02312,2024-06-14,Online,,,Delivered
O010353,C01626,2023-05-11,Online,,,Delivered
O010354,C01024,2024-08-11,Online,,,Delivered
O010355,C02697,2024-04-26,In-Store,S002,,Returned
O010356,C04398,2023-05-19,Click & Collect,S004,,Delivered
O010357,C00104,2024-03-01,In-Store,S005,,Delivered
O010358,C00556,2024-07-19,In-Store,S005,,Delivered
O010359,C02909,2024-07-23,Online,,,Delivered
O010360,C01546,2024-09-01,In-Store,S009,,Delivered
O010361,C04380,2024-11-23,In-Store,S007,,Delivered
O010362,C04927,2024-12-03,In-Store,S009,,Returned
O010363,C01990,2023-11-28,Click & Collect,S004,,Returned
O010364,C01924,2024-11-09,In-Store,S005,,Cancelled
O010365,C04571,2023-06-16,In-Store,S004,,Delivered
O010366,C03493,2023-02-14,Click & Collect,S009,,Delivered
O010367,C03775,2024-12-12,In-Store,S002,,Cancelled
O010368,C04517,2023-10-14,In-Store,S001,,Delivered
O010369,C04416,2024-10-19,In-Store,S003,,Delivered
O010370,C01832,2024-11-27,In-Store,S012,,Delivered
O010371,C03610,2024-10-07,Online,,,Delivered
O010372,C04373,2023-01-02,Online,,,Returned
O010373,C04434,2022-08-21,In-Store,S008,,Delivered
O010374,C01664,2023-10-17,In-Store,S006,,Delivered
O010375,C03477,2024-09-24,In-Store,S007,,Delivered
O010376,C03496,2024-11-27,In-Store,S008,,Delivered
O010377,C02884,2024-08-13,Online,,,Delivered
O010378,C00671,2024-04-24,In-Store,S011,,Delivered
O010379,C03434,2024-09-25,Online,,,Delivered
O010380,C04964,2023-11-16,Online,,,Delivered
O010381,C04686,2023-09-06,Online,,,Delivered
O010382,C04391,2022-03-04,Online,,,Delivered
O010383,C02252,2024-05-23,Online,,,Delivered
O010384,C03366,2024-12-01,Online,,PR007,Delivered
O010385,C04605,2022-03-13,In-Store,S008,,Delivered
O010386,C02614,2023-11-23,In-Store,S008,,Delivered
O010387,C02351,2024-05-06,Online,,,Cancelled
O010388,C04232,2024-01-30,In-Store,S002,,Delivered
O010389,C04541,2024-11-07,Click & Collect,S010,,Delivered
O010390,C01488,2024-06-16,In-Store,S011,,Delivered
O010391,C03219,2024-11-27,Click & Collect,S011,,Delivered
O010392,C02079,2022-11-09,Online,,,Delivered
O010393,C04124,2024-10-19,In-Store,S005,,Delivered
O010394,C00882,2024-02-13,In-Store,S002,,Delivered
O010395,C02597,2024-06-15,In-Store,S009,,Delivered
O010396,C00847,2024-11-26,Click & Collect,S001,,Delivered
O010397,C00672,2022-02-20,In-Store,S012,,Delivered
O010398,C00314,2024-11-08,Click & Collect,S010,,Delivered
O010399,C02070,2024-04-17,In-Store,S003,,Delivered
O010400,C04705,2024-06-09,Click & Collect,S004,,Delivered
O010401,C01202,2023-12-04,Click & Collect,S004,,Cancelled
O010402,C03056,2024-07-19,Online,,,Delivered
O010403,C01319,2024-10-31,In-Store,S002,,Delivered
O010404,C00735,2023-11-30,In-Store,S006,,Returned
O010405,C00485,2024-02-20,In-Store,S008,,Delivered
O010406,C03051,2024-04-05,Online,,,Delivered
O010407,C02749,2024-11-27,Click & Collect,S012,,Delivered
O010408,C01845,2023-07-19,Online,,,Delivered
O010409,C00402,2022-10-05,Online,,,Cancelled
O010410,C04950,2024-06-06,Click & Collect,S007,,Delivered
O010411,C02715,2024-12-11,In-Store,S012,,Delivered
O010412,C02174,2024-02-14,Online,,,Returned
O010413,C02074,2024-12-23,Online,,,Returned
O010414,C00873,2024-01-28,Online,,,Delivered
O010415,C04862,2024-05-06,Online,,,Delivered
O010416,C02247,2023-02-06,Online,,,Delivered
O010417,C04966,2023-10-28,Online,,,Delivered
O010418,C00727,2024-11-12,In-Store,S008,,Delivered
O010419,C00431,2024-03-30,Click & Collect,S010,,Delivered
O010420,C00632,2022-06-15,Online,,,Delivered
O010421,C04960,2023-01-31,In-Store,S001,,Delivered
O010422,C04101,2023-05-27,In-Store,S008,,Delivered
O010423,C04673,2023-09-10,Online,,,Returned
O010424,C00074,2024-01-12,Click & Collect,S009,,Delivered
O010425,C02811,2024-08-05,Online,,,Delivered
O010426,C01836,2022-04-02,In-Store,S002,,Returned
O010427,C04344,2024-12-25,In-Store,S001,,Delivered
O010428,C02169,2024-09-16,In-Store,S008,,Delivered
O010429,C04312,2024-02-25,Online,,,Delivered
